feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.44403383054076406,0.011416064210788807
eeg_parietal_gamma_power_z_within_subject__mean,脑电,0.6254337215402999,0.24308483792524804
eeg_parietal_gamma_power_z_within_subject__std,脑电,0.11607402198425876,0.2449543452871436
eeg_parietal_gamma_power_z_within_subject__median,脑电,0.07577091633320254,0.4266132616966683
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-0.0299695665072659,0.010879348366755756
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.6858488959475835,0.2822746323077571
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.4258545604999302,0.2613132777999288
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.1618580939568376,0.45907258983319066
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.29049969834910994,0.011964774631091956
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,0.6532496778530333,0.2216715135443499
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.05496338962443481,0.23360475859064547
eeg_parietal_beta_alpha_z_within_subject__median,脑电,0.07767112937733334,0.38055342302730893
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,0.4640711618691954,0.008498515105002725
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.6996144789558857,0.23383530939390365
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.012779876472368779,0.2857022606861085
eeg_occipital_delta_power_z_within_subject__median,脑电,0.17473054856353465,0.39891515342394135
eeg_occipital_delta_power_z_within_subject__slope,脑电,0.3187827463356435,0.01020703892375808
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.6652078764566177,0.26525546802061745
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.4672006164659879,0.2597772592075342
eeg_occipital_theta_power_z_within_subject__median,脑电,0.08872552150086499,0.40829214968644933
eeg_occipital_theta_power_z_within_subject__slope,脑电,0.026460839746184184,0.010280177024422934
