feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__slope,脑电,0.48463327938774226,0.008271318271089102
eeg_parietal_gamma_power_z_within_subject__mean,脑电,0.7546203137640091,0.20373913722694525
eeg_parietal_gamma_power_z_within_subject__std,脑电,0.22871705000220088,0.22910495468801056
eeg_parietal_gamma_power_z_within_subject__median,脑电,0.5583439299605216,0.2713181511833543
eeg_parietal_gamma_power_z_within_subject__slope,脑电,0.45189776254941505,0.008684638774085377
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.8129234808322541,0.2227068522872561
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.19962395185768367,0.24211339724042993
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.6138787104421236,0.31650083405481255
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.23904051046922548,0.010314647411905657
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,0.750900806244325,0.1966670491059174
eeg_parietal_beta_alpha_z_within_subject__std,脑电,0.12880261976848495,0.21703085094770103
eeg_parietal_beta_alpha_z_within_subject__median,脑电,0.5640545666056209,0.25886570787798086
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,0.6072376198340078,0.008014451635451263
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.8108378467541439,0.20774677441882092
eeg_occipital_delta_power_z_within_subject__std,脑电,0.03854113361304523,0.2757744273796202
eeg_occipital_delta_power_z_within_subject__median,脑电,0.6402399148975237,0.293214614133965
eeg_occipital_delta_power_z_within_subject__slope,脑电,0.617245258157783,0.008781873205301204
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.7516620400554324,0.22024764003337702
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.34106318870384156,0.24247457613797724
eeg_occipital_theta_power_z_within_subject__median,脑电,0.5620822314163725,0.27419202756369687
eeg_occipital_theta_power_z_within_subject__slope,脑电,0.1740425459504089,0.008953369096861842
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.7812653943026214,0.2581764270635181
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.4595326272305136,0.2380658834796271
eeg_occipital_alpha_power_z_within_subject__median,脑电,0.6616873734402196,0.3176159017063066
eeg_occipital_alpha_power_z_within_subject__slope,脑电,0.4241725716460033,0.00977413886567128
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.7760289759376842,0.2681711339227146
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.2831767096261324,0.249342365802802
eeg_occipital_beta_power_z_within_subject__median,脑电,0.6956810404206297,0.30684608814793113
eeg_occipital_beta_power_z_within_subject__slope,脑电,0.7142339405263805,0.009022693154022841
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.7784434964824436,0.25959933000572705
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.26110494111940885,0.23828136487918206
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.7054894945992108,0.2962833146571129
eeg_occipital_gamma_power_z_within_subject__slope,脑电,0.6824337447215701,0.009034714387088224
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.796683901948765,0.23957217117125154
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.05506603047568337,0.2010300687629987
eeg_occipital_theta_alpha_z_within_subject__median,脑电,0.5941172054553867,0.31983221349762275
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-0.06378995859881997,0.00894376035138215
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,0.6495078263359566,0.19821525459702238
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.9963995698801626,0.24626948910607227
eeg_occipital_beta_alpha_z_within_subject__median,脑电,0.42762682966402654,0.25685786039611114
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,0.49530045547929336,0.007272385811863588
hr_mean__mean,心率,0.915147910775461,1.8755841970504588
hr_mean__std,心率,-0.3598188687048429,0.8679102853772864
hr_mean__median,心率,0.9127113934763678,1.9804461798816033
hr_mean__slope,心率,-1.7645641866087218,0.06443902323528578
hr_std__mean,心率,0.7077997087796142,0.23156996710332337
hr_std__std,心率,0.3994444850717278,0.23080036433765214
hr_std__median,心率,0.16070076892871243,0.38466102285735243
hr_std__slope,心率,0.3473613596535565,0.00943234247234848
hr_min__mean,心率,0.9105371405467996,1.8178202881860563
hr_min__std,心率,-0.5877106983827376,0.8404564075907099
hr_min__median,心率,0.9090668594477733,1.9433089731389848
hr_min__slope,心率,-2.2928039063672108,0.06013115794067484
hr_max__mean,心率,0.9162921457463189,2.0154130491385995
hr_max__std,心率,0.17720920054540812,0.8379867341554423
hr_max__median,心率,0.9032195774617185,2.191602616760392
hr_max__slope,心率,-1.085425660233165,0.06943689895946817
hr_slope_bpm_per_min__mean,心率,-0.149010642173119,1.0472172494125256
hr_slope_bpm_per_min__std,心率,0.23715106629772542,2.8155475362091416
hr_slope_bpm_per_min__median,心率,-1.2392135774710336,1.893099393269215
hr_slope_bpm_per_min__slope,心率,0.05386095619369913,0.07298559517052534
eye_pupil_filtered_mean__mean,眼动,0.9695518278861442,0.031881045845300875
eye_pupil_filtered_mean__std,眼动,-0.07542020307649322,0.022486717704885684
eye_pupil_filtered_mean__median,眼动,0.9515564755096481,0.040099459500272494
eye_pupil_filtered_mean__slope,眼动,0.1779727599193418,0.0010648982902209106
eye_pupil_filtered_std__mean,眼动,0.8088013911971226,0.014314249443484637
eye_pupil_filtered_std__std,眼动,0.3055476170486615,0.00992276169521862
eye_pupil_filtered_std__median,眼动,0.630057385414655,0.020858791067324498
eye_pupil_filtered_std__slope,眼动,0.13032909169407947,0.0005513309034732432
eye_valid_ratio__mean,眼动,0.838013465323973,0.01607205509992367
eye_valid_ratio__std,眼动,0.7209929821581356,0.011400930550982047
eye_valid_ratio__median,眼动,0.7519941159539023,0.01964849568202062
eye_valid_ratio__slope,眼动,0.3511355510434432,0.0004959585375388009
eye_fixation_ratio__mean,眼动,0.8811229552603821,0.016282452337901678
eye_fixation_ratio__std,眼动,0.5990627839623612,0.009166168040545448
eye_fixation_ratio__median,眼动,0.8205132133123763,0.02115558602450928
