feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__slope,脑电,0.45934786914849357,0.008960338736777698
eeg_parietal_gamma_power_z_within_subject__mean,脑电,0.47582951460245193,0.2716370242675936
eeg_parietal_gamma_power_z_within_subject__std,脑电,0.2558582058913619,0.20814377958034486
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.9648633961749467,0.4267084350156613
eeg_parietal_gamma_power_z_within_subject__slope,脑电,0.592056832941864,0.00869267725843195
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.5693082134676459,0.3312807523566018
eeg_parietal_theta_alpha_z_within_subject__std,脑电,0.03431151317036074,0.21339662520777428
eeg_parietal_theta_alpha_z_within_subject__median,脑电,-0.45599696652736976,0.595265488571568
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-1.2586421018092553,0.01421639494552485
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,0.24637385451193827,0.30592449184062737
eeg_parietal_beta_alpha_z_within_subject__std,脑电,0.269208348291623,0.19039877478864384
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-2.4394070754235457,0.6085008786559322
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,0.1058378479998191,0.011468326257805278
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.6835228989178117,0.2589650914270581
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.007420996335900876,0.27664493954251923
eeg_occipital_delta_power_z_within_subject__median,脑电,-0.019940978300869494,0.4199078755277419
eeg_occipital_delta_power_z_within_subject__slope,脑电,0.249754230772259,0.010871911955493616
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.34484813821472926,0.36301196628362015
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.25848323559238184,0.22972760196863198
eeg_occipital_theta_power_z_within_subject__median,脑电,-1.5181118519243446,0.6480401261756478
eeg_occipital_theta_power_z_within_subject__slope,脑电,-0.7756823091981737,0.013424533954270297
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.5847973428058449,0.3477536301801291
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.4072844804474596,0.2223345032772817
eeg_occipital_alpha_power_z_within_subject__median,脑电,-0.18996114873023973,0.5729700445448354
eeg_occipital_alpha_power_z_within_subject__slope,脑电,0.23744747956571022,0.011558547843410347
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.5689305548797627,0.32774982621600907
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.2257787170261063,0.2309042397881957
eeg_occipital_beta_power_z_within_subject__median,脑电,-0.08242808972018079,0.5172626809085935
eeg_occipital_beta_power_z_within_subject__slope,脑电,0.48616646308053446,0.010793919698530077
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.6254709541064326,0.30248614908746885
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.28997063955729474,0.23486198232482228
